fund_id,trustee_id,trustee_en,trustee_zh,scheme_id,scheme_en,scheme_zh,fund_type_id,fund_type_en,fund_type_zh,fund_name_en,fund_name_zh,class,launch_date,scheme_key,fund_en_key,fund_zh_key,match_key,match_key_zh,scheme_zh_key,match_key_zhzh,master_match_method,master_matched_on,master_scheme,master_constituent_fund,master_mpf_trustee,master_fund_type,master_launch_date,master_fund_size_hkd_m,master_risk_class,master_latest_fund_expense_ratio,master_calendar_year_return_2025,master_calendar_year_return_2024,master_calendar_year_return_2023,master_calendar_year_return_2022,master_calendar_year_return_2021,master_scheme_tc,master_constituent_fund_tc,master_mpf_trustee_tc,master_fund_type_tc,master_scheme_sc,master_constituent_fund_sc,master_mpf_trustee_sc,master_fund_type_sc,master_fund_code,master_scheme_key,master_fund_en_key,master_fund_zh_key,master_match_key,master_match_key_zh,master_scheme_zh_key,master_match_key_zhzh,master_source_priority,master_match_priority,price_match_method,price_matched_on,price_source_file,price_snapshot_date,price_month_label,price_trustee_en,price_trustee_zh,price_scheme_en,price_scheme_zh,price_fund_en,price_fund_zh,price_price_hkd,price_bid_price_hkd,price_offer_price_hkd,price_notes_en,price_notes_zh,price_scheme_key,price_fund_en_key,price_fund_zh_key,price_match_key,price_match_key_zh,price_scheme_zh_key,price_match_key_zhzh,price_source_priority,price_match_priority
1002,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,China Life Balanced Fund,中國人壽平衡基金,,2000-12-01,china life mpf master trust scheme,china life balanced fund,中國人壽平衡基金,china life mpf master trust scheme||china life balanced fund,china life mpf master trust scheme||中國人壽平衡基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽平衡基金,en_exact,scheme_en + fund_en,China Life MPF Master Trust Scheme,China Life Balanced Fund,China Life,Mixed Assets Fund - 61% to 80% Equity,2000-12-01,503.48,5,1.36763,17.27,7.46,4.24,-19.56,0.11,中國人壽強積金集成信託計劃,中國人壽平衡基金,中國人壽,混合資產基金 - 61% 至 80% 股票,中国人寿强积金集成信托计划,"中国人寿平衡基金
",中国人寿,混合资产基金 - 61% to 80% 股票,CHNL-CL-CNBLFD,china life mpf master trust scheme,china life balanced fund,中國人壽平衡基金,china life mpf master trust scheme||china life balanced fund,china life mpf master trust scheme||中國人壽平衡基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽平衡基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,China Life Trustees Limited,中國人壽信託有限公司,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,China Life Balanced Fund,中國人壽平衡基金,32.8992,,,3a,,china life mpf master trust scheme,china life balanced fund,中國人壽平衡基金,china life mpf master trust scheme||china life balanced fund,china life mpf master trust scheme||中國人壽平衡基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽平衡基金,1.0,1.0
1003,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,China Life Core Accumulation Fund,中國人壽核心累積基金,,2017-04-01,china life mpf master trust scheme,china life core accumulation fund,中國人壽核心累積基金,china life mpf master trust scheme||china life core accumulation fund,china life mpf master trust scheme||中國人壽核心累積基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽核心累積基金,en_exact,scheme_en + fund_en,China Life MPF Master Trust Scheme,China Life Core Accumulation Fund,China Life,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,2017-04-01,522.17,4,0.82106,15.80,11.05,16.07,-16.59,9.91,中國人壽強積金集成信託計劃,中國人壽核心累積基金,中國人壽,混合資產基金 - 預設投資策略-核心累積基金,中国人寿强积金集成信托计划,"中国人寿核心累积基金
",中国人寿,混合资产基金 - 预设投资策略-核心累积基金,CHNL-CL-CCAFD,china life mpf master trust scheme,china life core accumulation fund,中國人壽核心累積基金,china life mpf master trust scheme||china life core accumulation fund,china life mpf master trust scheme||中國人壽核心累積基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽核心累積基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,China Life Trustees Limited,中國人壽信託有限公司,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,China Life Core Accumulation Fund,中國人壽核心累積基金,18.9946,,,3a,,china life mpf master trust scheme,china life core accumulation fund,中國人壽核心累積基金,china life mpf master trust scheme||china life core accumulation fund,china life mpf master trust scheme||中國人壽核心累積基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽核心累積基金,1.0,1.0
1004,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,EQ_GCHNA,Equity Fund - Greater China Equity Fund,股票基金 - 大中華股票基金,China Life Greater China Equity Fund,中國人壽大中華股票基金,,2021-12-13,china life mpf master trust scheme,china life greater china equity fund,中國人壽大中華股票基金,china life mpf master trust scheme||china life greater china equity fund,china life mpf master trust scheme||中國人壽大中華股票基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽大中華股票基金,en_exact,scheme_en + fund_en,China Life MPF Master Trust Scheme,China Life Greater China Equity Fund,China Life,Equity Fund - Greater China Equity Fund,2021-12-13,171.66,6,1.27199,33.54,13.11,-9.41,-26.83,,中國人壽強積金集成信託計劃,中國人壽大中華股票基金,中國人壽,股票基金 - 大中華股票基金,中国人寿强积金集成信托计划,"中国人寿大中华股票基金
",中国人寿,股票基金 - 大中华股票基金,CHNL-CL-CGCFD,china life mpf master trust scheme,china life greater china equity fund,中國人壽大中華股票基金,china life mpf master trust scheme||china life greater china equity fund,china life mpf master trust scheme||中國人壽大中華股票基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽大中華股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,China Life Trustees Limited,中國人壽信託有限公司,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,China Life Greater China Equity Fund,中國人壽大中華股票基金,11.5989,,,3a,,china life mpf master trust scheme,china life greater china equity fund,中國人壽大中華股票基金,china life mpf master trust scheme||china life greater china equity fund,china life mpf master trust scheme||中國人壽大中華股票基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽大中華股票基金,1.0,1.0
1005,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,China Life Growth Fund,中國人壽增長基金,,2000-12-01,china life mpf master trust scheme,china life growth fund,中國人壽增長基金,china life mpf master trust scheme||china life growth fund,china life mpf master trust scheme||中國人壽增長基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽增長基金,en_exact,scheme_en + fund_en,China Life MPF Master Trust Scheme,China Life Growth Fund,China Life,Mixed Assets Fund - 81% to 100% Equity,2000-12-01,882.89,5,1.37224,20.62,10.28,4.50,-20.63,1.40,中國人壽強積金集成信託計劃,中國人壽增長基金,中國人壽,混合資產基金 - 81% 至 100% 股票,中国人寿强积金集成信托计划,"中国人寿增长基金
",中国人寿,混合资产基金 - 81% to 100% 股票,CHNL-CL-CNGWFD,china life mpf master trust scheme,china life growth fund,中國人壽增長基金,china life mpf master trust scheme||china life growth fund,china life mpf master trust scheme||中國人壽增長基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽增長基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,China Life Trustees Limited,中國人壽信託有限公司,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,China Life Growth Fund,中國人壽增長基金,38.6645,,,3a,,china life mpf master trust scheme,china life growth fund,中國人壽增長基金,china life mpf master trust scheme||china life growth fund,china life mpf master trust scheme||中國人壽增長基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽增長基金,1.0,1.0
1006,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,China Life Hong Kong Equity Fund,中國人壽香港股票基金,,2011-12-23,china life mpf master trust scheme,china life hong kong equity fund,中國人壽香港股票基金,china life mpf master trust scheme||china life hong kong equity fund,china life mpf master trust scheme||中國人壽香港股票基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽香港股票基金,en_exact,scheme_en + fund_en,China Life MPF Master Trust Scheme,China Life Hong Kong Equity Fund,China Life,Equity Fund - Hong Kong Equity Fund,2011-12-23,592.24,6,0.87615,30.39,18.04,-15.53,-18.49,-15.68,中國人壽強積金集成信託計劃,中國人壽香港股票基金,中國人壽,股票基金 - 香港股票基金,中国人寿强积金集成信托计划,"中国人寿香港股票基金
",中国人寿,股票基金 - 香港股票基金,CHNL-CL-CHKFD,china life mpf master trust scheme,china life hong kong equity fund,中國人壽香港股票基金,china life mpf master trust scheme||china life hong kong equity fund,china life mpf master trust scheme||中國人壽香港股票基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽香港股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,China Life Trustees Limited,中國人壽信託有限公司,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,China Life Hong Kong Equity Fund,中國人壽香港股票基金,18.254,,,3a,,china life mpf master trust scheme,china life hong kong equity fund,中國人壽香港股票基金,china life mpf master trust scheme||china life hong kong equity fund,china life mpf master trust scheme||中國人壽香港股票基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽香港股票基金,1.0,1.0
1007,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,GUAR,Guaranteed Fund,保證基金,China Life Joyful Retirement Guaranteed Fund,中國人壽樂安心保證基金,,2007-10-01,china life mpf master trust scheme,china life joyful retirement guaranteed fund,中國人壽樂安心保證基金,china life mpf master trust scheme||china life joyful retirement guaranteed fund,china life mpf master trust scheme||中國人壽樂安心保證基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽樂安心保證基金,en_exact,scheme_en + fund_en,China Life MPF Master Trust Scheme,China Life Joyful Retirement Guaranteed Fund,China Life,Guaranteed Fund,2007-10-01,"1,466.08",3,2.06681,6.18,3.57,3.51,-9.70,-2.50,中國人壽強積金集成信託計劃,中國人壽樂安心保證基金,中國人壽,保證基金,中国人寿强积金集成信托计划,"中国人寿乐安心保证基金
",中国人寿,保证基金,CHNL-CL-CJRFD,china life mpf master trust scheme,china life joyful retirement guaranteed fund,中國人壽樂安心保證基金,china life mpf master trust scheme||china life joyful retirement guaranteed fund,china life mpf master trust scheme||中國人壽樂安心保證基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽樂安心保證基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,China Life Trustees Limited,中國人壽信託有限公司,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,China Life Joyful Retirement Guaranteed Fund,中國人壽樂安心保證基金,15.3884,,,3a,,china life mpf master trust scheme,china life joyful retirement guaranteed fund,中國人壽樂安心保證基金,china life mpf master trust scheme||china life joyful retirement guaranteed fund,china life mpf master trust scheme||中國人壽樂安心保證基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽樂安心保證基金,1.0,1.0
1008,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,China Life MPF Conservative Fund,中國人壽強積金保守基金,,2000-12-01,china life mpf master trust scheme,china life mpf conservative fund,中國人壽強積金保守基金,china life mpf master trust scheme||china life mpf conservative fund,china life mpf master trust scheme||中國人壽強積金保守基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽強積金保守基金,en_exact,scheme_en + fund_en,China Life MPF Master Trust Scheme,China Life MPF Conservative Fund,China Life,Money Market Fund - MPF Conservative Fund,2000-12-01,657.08,1,0.90091,2.32,3.43,3.20,0.32,0.00,中國人壽強積金集成信託計劃,中國人壽強積金保守基金,中國人壽,貨幣市場基金 — 強積金保守基金,中国人寿强积金集成信托计划,"中国人寿强积金保守基金
",中国人寿,货币市场基金 — 强积金保守基金,CHNL-CL-CNCVFD,china life mpf master trust scheme,china life mpf conservative fund,中國人壽強積金保守基金,china life mpf master trust scheme||china life mpf conservative fund,china life mpf master trust scheme||中國人壽強積金保守基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽強積金保守基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,China Life Trustees Limited,中國人壽信託有限公司,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,China Life MPF Conservative Fund,中國人壽強積金保守基金,12.1175,,,3a,,china life mpf master trust scheme,china life mpf conservative fund,中國人壽強積金保守基金,china life mpf master trust scheme||china life mpf conservative fund,china life mpf master trust scheme||中國人壽強積金保守基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽強積金保守基金,1.0,1.0
1009,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,EQ_GLOB,Equity Fund - Global Equity Fund,股票基金 - 環球股票基金,China Life Retire-Easy Global Equity Fund,中國人壽樂休閒環球股票基金,,2007-10-01,china life mpf master trust scheme,china life retire-easy global equity fund,中國人壽樂休閒環球股票基金,china life mpf master trust scheme||china life retire-easy global equity fund,china life mpf master trust scheme||中國人壽樂休閒環球股票基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽樂休閒環球股票基金,en_exact,scheme_en + fund_en,China Life MPF Master Trust Scheme,China Life Retire-Easy Global Equity Fund,China Life,Equity Fund - Global Equity Fund,2007-10-01,373.46,5,1.25177,15.32,15.79,34.98,-21.57,0.47,中國人壽強積金集成信託計劃,中國人壽樂休閒環球股票基金,中國人壽,股票基金 - 環球股票基金,中国人寿强积金集成信托计划,"中国人寿乐休闲环球股票基金
",中国人寿,股票基金 - 环球股票基金,CHNL-CL-CREFD,china life mpf master trust scheme,china life retire-easy global equity fund,中國人壽樂休閒環球股票基金,china life mpf master trust scheme||china life retire-easy global equity fund,china life mpf master trust scheme||中國人壽樂休閒環球股票基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽樂休閒環球股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,China Life Trustees Limited,中國人壽信託有限公司,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,China Life Retire-Easy Global Equity Fund,中國人壽樂休閒環球股票基金,20.5971,,,3a,,china life mpf master trust scheme,china life retire-easy global equity fund,中國人壽樂休閒環球股票基金,china life mpf master trust scheme||china life retire-easy global equity fund,china life mpf master trust scheme||中國人壽樂休閒環球股票基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽樂休閒環球股票基金,1.0,1.0
1010,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,EQ_US,Equity Fund - United States Equity Fund,股票基金 - 美國股票基金,China Life US Equity Fund,中國人壽美國股票基金,,2021-12-13,china life mpf master trust scheme,china life us equity fund,中國人壽美國股票基金,china life mpf master trust scheme||china life us equity fund,china life mpf master trust scheme||中國人壽美國股票基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽美國股票基金,en_exact,scheme_en + fund_en,China Life MPF Master Trust Scheme,China Life US Equity Fund,China Life,Equity Fund - United States Equity Fund,2021-12-13,282.93,5,0.89316,14.62,18.47,34.88,-33.04,,中國人壽強積金集成信託計劃,中國人壽美國股票基金,中國人壽,股票基金 - 美國股票基金,中国人寿强积金集成信托计划,"中国人寿美国股票基金
",中国人寿,股票基金 - 美国股票基金,CHNL-CL-CUEFD,china life mpf master trust scheme,china life us equity fund,中國人壽美國股票基金,china life mpf master trust scheme||china life us equity fund,china life mpf master trust scheme||中國人壽美國股票基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽美國股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,China Life Trustees Limited,中國人壽信託有限公司,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,China Life US Equity Fund,中國人壽美國股票基金,13.0429,,,3a,,china life mpf master trust scheme,china life us equity fund,中國人壽美國股票基金,china life mpf master trust scheme||china life us equity fund,china life mpf master trust scheme||中國人壽美國股票基金,中國人壽強積金集成信託計劃,中國人壽強積金集成信託計劃||中國人壽美國股票基金,1.0,1.0
1101,YFLI,YF Life,萬通,MS,MASS Mandatory Provident Fund Scheme,萬全強制性公積金計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Age 65 Plus Fund,65 歲後基金,,2017-04-01,mass mandatory provident fund scheme,age 65 plus fund,65歲後基金,mass mandatory provident fund scheme||age 65 plus fund,mass mandatory provident fund scheme||65歲後基金,萬全強制性公積金計劃,萬全強制性公積金計劃||65歲後基金,en_exact,scheme_en + fund_en,MASS Mandatory Provident Fund Scheme,Age 65 Plus Fund,YF Life,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,2017-04-01,158.19,3,0.80245,7.09,3.83,8.36,-15.16,0.65,萬全強制性公積金計劃,65 歲後基金,萬通,混合資產基金 - 預設投資策略-65歲後基金,万全强制性公积金计划,"65 岁后基金
",万通,混合资产基金 - 预设投资策略-65岁后基金,YFLI-MS-A6PFD,mass mandatory provident fund scheme,age 65 plus fund,65歲後基金,mass mandatory provident fund scheme||age 65 plus fund,mass mandatory provident fund scheme||65歲後基金,萬全強制性公積金計劃,萬全強制性公積金計劃||65歲後基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,YF Life Trustees Limited,萬通信託有限公司,MASS Mandatory Provident Fund Scheme,萬全強制性公積金計劃,Age 65 Plus Fund,65歲後基金,12.5957,,,3a,"4a, 4d",mass mandatory provident fund scheme,age 65 plus fund,65歲後基金,mass mandatory provident fund scheme||age 65 plus fund,mass mandatory provident fund scheme||65歲後基金,萬全強制性公積金計劃,萬全強制性公積金計劃||65歲後基金,1.0,1.0
1102,YFLI,YF Life,萬通,MS,MASS Mandatory Provident Fund Scheme,萬全強制性公積金計劃,BOND_ASIA,Bond Fund - Asia Bond Fund,債券基金 - 亞洲債券基金,Asian Bond Fund,亞洲債券基金,,2003-03-17,mass mandatory provident fund scheme,asian bond fund,亞洲債券基金,mass mandatory provident fund scheme||asian bond fund,mass mandatory provident fund scheme||亞洲債券基金,萬全強制性公積金計劃,萬全強制性公積金計劃||亞洲債券基金,en_exact,scheme_en + fund_en,MASS Mandatory Provident Fund Scheme,Asian Bond Fund,YF Life,Bond Fund - Asia Bond Fund,2003-03-17,319.06,4,1.49583,7.16,1.95,6.55,-13.47,-1.49,萬全強制性公積金計劃,亞洲債券基金,萬通,債券基金 - 亞洲債券基金,万全强制性公积金计划,"亚洲债券基金
",万通,债券基金 - 亚洲债券基金,YFLI-MS-ASBDFD,mass mandatory provident fund scheme,asian bond fund,亞洲債券基金,mass mandatory provident fund scheme||asian bond fund,mass mandatory provident fund scheme||亞洲債券基金,萬全強制性公積金計劃,萬全強制性公積金計劃||亞洲債券基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,YF Life Trustees Limited,萬通信託有限公司,MASS Mandatory Provident Fund Scheme,萬全強制性公積金計劃,Asian Bond Fund,亞洲債券基金,28.2178,,,3a,"4a, 4d",mass mandatory provident fund scheme,asian bond fund,亞洲債券基金,mass mandatory provident fund scheme||asian bond fund,mass mandatory provident fund scheme||亞洲債券基金,萬全強制性公積金計劃,萬全強制性公積金計劃||亞洲債券基金,1.0,1.0
1103,YFLI,YF Life,萬通,MS,MASS Mandatory Provident Fund Scheme,萬全強制性公積金計劃,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Asian Pacific Equity Fund,亞太股票基金,,2007-03-19,mass mandatory provident fund scheme,asian pacific equity fund,亞太股票基金,mass mandatory provident fund scheme||asian pacific equity fund,mass mandatory provident fund scheme||亞太股票基金,萬全強制性公積金計劃,萬全強制性公積金計劃||亞太股票基金,en_exact,scheme_en + fund_en,MASS Mandatory Provident Fund Scheme,Asian Pacific Equity Fund,YF Life,Equity Fund - Asia Equity Fund,2007-03-19,394.39,5,1.54849,30.27,10.38,4.04,-20.89,-3.90,萬全強制性公積金計劃,亞太股票基金,萬通,股票基金 - 亞洲股票基金,万全强制性公积金计划,"亚太股票基金
",万通,股票基金 - 亚洲股票基金,YFLI-MS-APEFD,mass mandatory provident fund scheme,asian pacific equity fund,亞太股票基金,mass mandatory provident fund scheme||asian pacific equity fund,mass mandatory provident fund scheme||亞太股票基金,萬全強制性公積金計劃,萬全強制性公積金計劃||亞太股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,YF Life Trustees Limited,萬通信託有限公司,MASS Mandatory Provident Fund Scheme,萬全強制性公積金計劃,Asian Pacific Equity Fund,亞太股票基金,23.0636,,,3a,"4a, 4d",mass mandatory provident fund scheme,asian pacific equity fund,亞太股票基金,mass mandatory provident fund scheme||asian pacific equity fund,mass mandatory provident fund scheme||亞太股票基金,萬全強制性公積金計劃,萬全強制性公積金計劃||亞太股票基金,1.0,1.0
1104,YFLI,YF Life,萬通,MS,MASS Mandatory Provident Fund Scheme,萬全強制性公積金計劃,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,Core Accumulation Fund,核心累積基金,,2017-04-01,mass mandatory provident fund scheme,core accumulation fund,核心累積基金,mass mandatory provident fund scheme||core accumulation fund,mass mandatory provident fund scheme||核心累積基金,萬全強制性公積金計劃,萬全強制性公積金計劃||核心累積基金,en_exact,scheme_en + fund_en,MASS Mandatory Provident Fund Scheme,Core Accumulation Fund,YF Life,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,2017-04-01,486.06,4,0.79883,15.82,11.09,16.07,-16.56,9.99,萬全強制性公積金計劃,核心累積基金,萬通,混合資產基金 - 預設投資策略-核心累積基金,万全强制性公积金计划,"核心累积基金
",万通,混合资产基金 - 预设投资策略-核心累积基金,YFLI-MS-CRACFD,mass mandatory provident fund scheme,core accumulation fund,核心累積基金,mass mandatory provident fund scheme||core accumulation fund,mass mandatory provident fund scheme||核心累積基金,萬全強制性公積金計劃,萬全強制性公積金計劃||核心累積基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,YF Life Trustees Limited,萬通信託有限公司,MASS Mandatory Provident Fund Scheme,萬全強制性公積金計劃,Core Accumulation Fund,核心累積基金,19.0263,,,3a,"4a, 4d",mass mandatory provident fund scheme,core accumulation fund,核心累積基金,mass mandatory provident fund scheme||core accumulation fund,mass mandatory provident fund scheme||核心累積基金,萬全強制性公積金計劃,萬全強制性公積金計劃||核心累積基金,1.0,1.0
1105,YFLI,YF Life,萬通,MS,MASS Mandatory Provident Fund Scheme,萬全強制性公積金計劃,EQ_EUR,Equity Fund - Europe Equity Fund,股票基金 - 歐洲股票基金,European Equity Fund,歐洲股票基金,,2007-03-19,mass mandatory provident fund scheme,european equity fund,歐洲股票基金,mass mandatory provident fund scheme||european equity fund,mass mandatory provident fund scheme||歐洲股票基金,萬全強制性公積金計劃,萬全強制性公積金計劃||歐洲股票基金,en_exact,scheme_en + fund_en,MASS Mandatory Provident Fund Scheme,European Equity Fund,YF Life,Equity Fund - Europe Equity Fund,2007-03-19,158.81,5,1.49470,30.13,4.15,20.83,-11.19,4.89,萬全強制性公積金計劃,歐洲股票基金,萬通,股票基金 - 歐洲股票基金,万全强制性公积金计划,"欧洲股票基金
",万通,股票基金 - 欧洲股票基金,YFLI-MS-EUEQFD,mass mandatory provident fund scheme,european equity fund,歐洲股票基金,mass mandatory provident fund scheme||european equity fund,mass mandatory provident fund scheme||歐洲股票基金,萬全強制性公積金計劃,萬全強制性公積金計劃||歐洲股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,YF Life Trustees Limited,萬通信託有限公司,MASS Mandatory Provident Fund Scheme,萬全強制性公積金計劃,European Equity Fund,歐洲股票基金,18.0809,,,3a,"4a, 4d",mass mandatory provident fund scheme,european equity fund,歐洲股票基金,mass mandatory provident fund scheme||european equity fund,mass mandatory provident fund scheme||歐洲股票基金,萬全強制性公積金計劃,萬全強制性公積金計劃||歐洲股票基金,1.0,1.0
1106,YFLI,YF Life,萬通,MS,MASS Mandatory Provident Fund Scheme,萬全強制性公積金計劃,BOND_GLOB,Bond Fund - Global Bond Fund,債券基金 - 環球債券基金,Global Bond Fund,環球債券基金,,2003-03-17,mass mandatory provident fund scheme,global bond fund,環球債券基金,mass mandatory provident fund scheme||global bond fund,mass mandatory provident fund scheme||環球債券基金,萬全強制性公積金計劃,萬全強制性公積金計劃||環球債券基金,en_exact,scheme_en + fund_en,MASS Mandatory Provident Fund Scheme,Global Bond Fund,YF Life,Bond Fund - Global Bond Fund,2003-03-17,169.47,4,1.40505,7.14,-3.88,4.35,-13.57,-4.24,萬全強制性公積金計劃,環球債券基金,萬通,債券基金 - 環球債券基金,万全强制性公积金计划,"环球债券基金
",万通,债券基金 - 环球债券基金,YFLI-MS-GLBDFD,mass mandatory provident fund scheme,global bond fund,環球債券基金,mass mandatory provident fund scheme||global bond fund,mass mandatory provident fund scheme||環球債券基金,萬全強制性公積金計劃,萬全強制性公積金計劃||環球債券基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,YF Life Trustees Limited,萬通信託有限公司,MASS Mandatory Provident Fund Scheme,萬全強制性公積金計劃,Global Bond Fund,環球債券基金,12.4566,,,3a,"4a, 4d",mass mandatory provident fund scheme,global bond fund,環球債券基金,mass mandatory provident fund scheme||global bond fund,mass mandatory provident fund scheme||環球債券基金,萬全強制性公積金計劃,萬全強制性公積金計劃||環球債券基金,1.0,1.0
