fund_id,trustee_id,trustee_en,trustee_zh,scheme_id,scheme_en,scheme_zh,fund_type_id,fund_type_en,fund_type_zh,fund_name_en,fund_name_zh,class,launch_date,fund_code,fund_size_hkd_m,risk_class,latest_fund_expense_ratio,calendar_year_return_2025,calendar_year_return_2024,calendar_year_return_2023,calendar_year_return_2022,calendar_year_return_2021,master_match_method,master_matched_on,snapshot_date,month_label,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh,source_file,price_match_method,price_matched_on
705,BOCI,BOCIP,中銀,EC,BOC-Prudential Easy-Choice Mandatory Provident Fund Scheme,中銀保誠簡易強積金計劃,EQ_CHN,Equity Fund - China Equity Fund,股票基金 - 中國股票基金,BOC-Prudential China Equity Fund,中銀保誠中國股票基金,,2007-10-15,BOCI-EC-CNEQFD,"8,637.59",7,1.74670,30.47,19.65,-16.27,-21.49,-16.17,en_exact,scheme_en + fund_en,2026-04-30,April 2026,9.0401,,,"3a, 4a","4c, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
706,BOCI,BOCIP,中銀,EC,BOC-Prudential Easy-Choice Mandatory Provident Fund Scheme,中銀保誠簡易強積金計劃,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,BOC-Prudential Core Accumulation Fund,中銀保誠核心累積基金,,2017-04-01,BOCI-EC-CRACFD,"7,759.75",4,0.75807,13.89,9.73,14.39,-15.96,9.66,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.8327,,,"3a, 4a","4c, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
708,BOCI,BOCIP,中銀,EC,BOC-Prudential Easy-Choice Mandatory Provident Fund Scheme,中銀保誠簡易強積金計劃,EQ_EUR,Equity Fund - Europe Equity Fund,股票基金 - 歐洲股票基金,BOC-Prudential European Index Tracking Fund,中銀保誠歐洲指數追蹤基金,,2012-09-03,BOCI-EC-EITFD,"1,909.04",5,1.04393,29.27,2.80,17.42,-13.32,17.62,en_exact,scheme_en + fund_en,2026-04-30,April 2026,27.8513,,,"3a, 4a","4c, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
709,BOCI,BOCIP,中銀,EC,BOC-Prudential Easy-Choice Mandatory Provident Fund Scheme,中銀保誠簡易強積金計劃,EQ_GLOB,Equity Fund - Global Equity Fund,股票基金 - 環球股票基金,BOC-Prudential Global Equity Fund,中銀保誠環球股票基金,,2003-04-15,BOCI-EC-GLEQFD,"11,153.98",5,1.67957,19.77,15.06,19.93,-17.89,18.08,en_exact,scheme_en + fund_en,2026-04-30,April 2026,60.68,,,"3a, 4a","4c, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
710,BOCI,BOCIP,中銀,EC,BOC-Prudential Easy-Choice Mandatory Provident Fund Scheme,中銀保誠簡易強積金計劃,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,BOC-Prudential Growth Fund,中銀保誠增長基金,,2000-12-13,BOCI-EC-GWFDDD,"16,674.53",5,1.68152,25.62,10.48,7.56,-16.06,4.54,en_exact,scheme_en + fund_en,2026-04-30,April 2026,37.2881,,,"3a, 4a","4c, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
711,BOCI,BOCIP,中銀,EC,BOC-Prudential Easy-Choice Mandatory Provident Fund Scheme,中銀保誠簡易強積金計劃,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,BOC-Prudential Hong Kong Equity Fund,中銀保誠香港股票基金,,2003-04-15,BOCI-EC-HKEFD,"12,510.21",7,1.67216,33.70,17.33,-12.64,-17.19,-15.50,en_exact,scheme_en + fund_en,2026-04-30,April 2026,47.7764,,,"3a, 4a","4c, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
712,BOCI,BOCIP,中銀,EC,BOC-Prudential Easy-Choice Mandatory Provident Fund Scheme,中銀保誠簡易強積金計劃,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,BOC-Prudential Hong Kong Stable Retirement Fund,中銀保誠香港平穩退休基金,,2022-11-21,BOCI-EC-HKSFD,818.17,,1.41330,7.38,4.76,6.57,,,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.1344,,,"3a, 4a","4c, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
713,BOCI,BOCIP,中銀,EC,BOC-Prudential Easy-Choice Mandatory Provident Fund Scheme,中銀保誠簡易強積金計劃,EQ_JPN,Equity Fund - Japan Equity Fund,股票基金 - 日本股票基金,BOC-Prudential Japan Equity Fund,中銀保誠日本股票基金,,2006-10-03,BOCI-EC-JPEQFD,"1,860.65",4,1.66729,24.60,11.31,21.74,-13.00,3.14,en_exact,scheme_en + fund_en,2026-04-30,April 2026,16.678,,,"3a, 4a","4c, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
714,BOCI,BOCIP,中銀,EC,BOC-Prudential Easy-Choice Mandatory Provident Fund Scheme,中銀保誠簡易強積金計劃,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,BOC-Prudential MPF Conservative Fund,中銀保誠強積金保守基金,,2000-12-13,BOCI-EC-CVFDDD,"14,972.07",1,0.81440,2.32,3.82,3.74,0.55,0.00,en_exact,scheme_en + fund_en,2026-04-30,April 2026,13.4842,,,"3a, 4a","4c, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
715,BOCI,BOCIP,中銀,EC,BOC-Prudential Easy-Choice Mandatory Provident Fund Scheme,中銀保誠簡易強積金計劃,MM_OTH,Money Market Fund - Other than MPF Conservative Fund,貨幣市場基金 - 不包括強積金保守基金,BOC-Prudential MPF RMB & HKD Money Market Fund,中銀保誠強積金人民幣及港元貨幣市場基金,,2013-04-02,BOCI-EC-RHMFD,"1,487.62",3,0.56050,4.86,1.02,1.43,-2.75,3.25,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.5656,,,"3a, 4a","4c, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
716,BOCI,BOCIP,中銀,EC,BOC-Prudential Easy-Choice Mandatory Provident Fund Scheme,中銀保誠簡易強積金計劃,EQ_US,Equity Fund - United States Equity Fund,股票基金 - 美國股票基金,BOC-Prudential North America Index Tracking Fund,中銀保誠北美指數追蹤基金,,2012-09-03,BOCI-EC-NAIFD,"11,666.52",5,1.02335,16.49,21.90,24.30,-20.11,25.56,en_exact,scheme_en + fund_en,2026-04-30,April 2026,48.859,,,"3a, 4a","4c, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
717,BOCI,BOCIP,中銀,EC,BOC-Prudential Easy-Choice Mandatory Provident Fund Scheme,中銀保誠簡易強積金計劃,MIX_21_40,Mixed Assets Fund - 21% to 40% Equity,混合資產基金 - 21% 至 40% 股票,BOC-Prudential Stable Fund,中銀保誠平穩基金,,2000-12-13,BOCI-EC-STFDDD,"7,934.61",4,1.66675,11.94,0.76,4.71,-16.10,-1.95,en_exact,scheme_en + fund_en,2026-04-30,April 2026,22.0498,,,"3a, 4a","4c, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
1001,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,China Life Age 65 Plus Fund,中國人壽65歲後基金,,2017-04-01,CHNL-CL-CA6FD,211.28,4,0.81915,7.10,3.85,8.47,-15.18,0.66,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.4982,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
1002,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,China Life Balanced Fund,中國人壽平衡基金,,2000-12-01,CHNL-CL-CNBLFD,503.48,5,1.36763,17.27,7.46,4.24,-19.56,0.11,en_exact,scheme_en + fund_en,2026-04-30,April 2026,32.8992,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
1003,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,China Life Core Accumulation Fund,中國人壽核心累積基金,,2017-04-01,CHNL-CL-CCAFD,522.17,4,0.82106,15.80,11.05,16.07,-16.59,9.91,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.9946,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
1004,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,EQ_GCHNA,Equity Fund - Greater China Equity Fund,股票基金 - 大中華股票基金,China Life Greater China Equity Fund,中國人壽大中華股票基金,,2021-12-13,CHNL-CL-CGCFD,171.66,6,1.27199,33.54,13.11,-9.41,-26.83,,en_exact,scheme_en + fund_en,2026-04-30,April 2026,11.5989,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
1005,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,China Life Growth Fund,中國人壽增長基金,,2000-12-01,CHNL-CL-CNGWFD,882.89,5,1.37224,20.62,10.28,4.50,-20.63,1.40,en_exact,scheme_en + fund_en,2026-04-30,April 2026,38.6645,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
1006,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,China Life Hong Kong Equity Fund,中國人壽香港股票基金,,2011-12-23,CHNL-CL-CHKFD,592.24,6,0.87615,30.39,18.04,-15.53,-18.49,-15.68,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.254,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
1007,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,GUAR,Guaranteed Fund,保證基金,China Life Joyful Retirement Guaranteed Fund,中國人壽樂安心保證基金,,2007-10-01,CHNL-CL-CJRFD,"1,466.08",3,2.06681,6.18,3.57,3.51,-9.70,-2.50,en_exact,scheme_en + fund_en,2026-04-30,April 2026,15.3884,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
1008,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,China Life MPF Conservative Fund,中國人壽強積金保守基金,,2000-12-01,CHNL-CL-CNCVFD,657.08,1,0.90091,2.32,3.43,3.20,0.32,0.00,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.1175,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
1009,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,EQ_GLOB,Equity Fund - Global Equity Fund,股票基金 - 環球股票基金,China Life Retire-Easy Global Equity Fund,中國人壽樂休閒環球股票基金,,2007-10-01,CHNL-CL-CREFD,373.46,5,1.25177,15.32,15.79,34.98,-21.57,0.47,en_exact,scheme_en + fund_en,2026-04-30,April 2026,20.5971,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
1010,CHNL,China Life,國壽,CL,China Life MPF Master Trust Scheme,中國人壽強積金集成信託計劃,EQ_US,Equity Fund - United States Equity Fund,股票基金 - 美國股票基金,China Life US Equity Fund,中國人壽美國股票基金,,2021-12-13,CHNL-CL-CUEFD,282.93,5,0.89316,14.62,18.47,34.88,-33.04,,en_exact,scheme_en + fund_en,2026-04-30,April 2026,13.0429,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
230,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Age 65 Plus Fund,65歲後基金,,2017-04-01,HSBC-FT-A6PFD,"1,094.10",4,0.80442,5.17,3.42,7.28,-14.99,0.74,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.1031,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
231,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,EQ_US,Equity Fund - United States Equity Fund,股票基金 - 美國股票基金,Americas Equity Fund,美洲股票基金,,2023-08-31,HSBC-FT-AMEQFD,"2,525.82",,1.39007,15.40,22.75,,,,en_exact,scheme_en + fund_en,2026-04-30,April 2026,15.3699,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
232,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Asia Pacific Equity Fund,亞太股票基金,,2006-08-07,HSBC-FT-APEFD,"6,480.66",5,1.54408,23.17,11.43,9.54,-21.62,-3.38,en_exact,scheme_en + fund_en,2026-04-30,April 2026,43.1255,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
233,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,Balanced Fund,均衡基金,,2000-12-01,HSBC-FT-BLFDDD,"4,753.90",5,1.53260,17.01,7.26,4.19,-19.62,-0.01,en_exact,scheme_en + fund_en,2026-04-30,April 2026,33.73,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
234,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_21_40,Mixed Assets Fund - 21% to 40% Equity,混合資產基金 - 21% 至 40% 股票,Capital Stable Fund,資本穩定基金,,2000-12-01,HSBC-FT-KPSTFD,"2,007.99",4,1.52942,9.26,2.04,4.16,-17.94,-2.40,en_exact,scheme_en + fund_en,2026-04-30,April 2026,22.7437,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
235,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,Core Accumulation Fund,核心累積基金,,2017-04-01,HSBC-FT-CRACFD,"5,744.32",4,0.79169,13.29,9.70,14.03,-16.60,9.46,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.1483,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
236,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,EQ_EUR,Equity Fund - Europe Equity Fund,股票基金 - 歐洲股票基金,European Equity Fund,歐洲股票基金,,2023-08-31,HSBC-FT-EUEQFD,239.15,,1.42899,19.78,-0.34,,,,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.9807,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
237,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,EQ_HK_IDX,Equity Fund - Hong Kong Equity Fund (Index Tracking),股票基金 - 香港股票基金（追蹤指數）,Fidelity Hong Kong Tracker Fund,富達香港盈富基金,,2013-06-28,HSBC-FT-HKTFD,"2,607.85",6,0.74853,30.31,21.69,-11.08,-13.21,-12.52,en_exact,scheme_en + fund_en,2026-04-30,April 2026,15.9598,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
238,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,Fidelity SaveEasy 2025 Fund,富達「儲蓄易」2025基金,,2008-10-27,HSBC-FT-SE25FD,388.68,4,1.31493,10.03,4.33,4.32,-20.04,0.99,en_exact,scheme_en + fund_en,2026-04-30,April 2026,30.7443,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
239,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,Fidelity SaveEasy 2030 Fund,富達「儲蓄易」2030基金,,2008-10-27,HSBC-FT-SE30FD,673.61,5,1.56450,19.35,9.55,4.39,-20.58,1.10,en_exact,scheme_en + fund_en,2026-04-30,April 2026,36.5572,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
240,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,Fidelity SaveEasy 2035 Fund,富達「儲蓄易」2035基金,,2008-10-27,HSBC-FT-SE35FD,719.54,5,1.56536,20.87,10.50,4.32,-20.88,1.22,en_exact,scheme_en + fund_en,2026-04-30,April 2026,37.7434,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
241,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,Fidelity SaveEasy 2040 Fund,富達「儲蓄易」2040基金,,2008-10-27,HSBC-FT-SE40FD,"1,716.72",5,1.55239,22.06,10.97,4.41,-20.93,1.31,en_exact,scheme_en + fund_en,2026-04-30,April 2026,38.933,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
242,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,Fidelity SaveEasy 2045 Fund,富達「儲蓄易」2045基金,,2015-11-23,HSBC-FT-SE45FD,331.88,5,1.65651,22.03,10.76,4.41,-21.02,1.06,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.2268,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
243,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,Fidelity SaveEasy 2050 Fund,富達「儲蓄易」2050基金,,2015-11-23,HSBC-FT-SE50FD,703.40,5,1.61082,22.54,10.89,4.31,-21.09,1.03,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.0282,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
244,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,EQ_GLOB,Equity Fund - Global Equity Fund,股票基金 - 環球股票基金,Global Equity Fund,環球股票基金,,2003-07-02,HSBC-FT-GLEQFD,"9,628.18",5,1.51111,17.33,15.28,18.21,-23.83,15.76,en_exact,scheme_en + fund_en,2026-04-30,April 2026,49.6167,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
245,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,Growth Fund,增長基金,,2000-12-01,HSBC-FT-GWFDDD,"8,350.67",5,1.53620,20.41,10.05,4.46,-20.72,1.35,en_exact,scheme_en + fund_en,2026-04-30,April 2026,39.171,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
246,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,BOND_HKD,Bond Fund - Hong Kong Dollar Bond Fund,債券基金 - 港元債券基金,Hong Kong Bond Fund,香港債券基金,,2003-07-08,HSBC-FT-HKBFD,"1,325.54",3,1.25571,6.11,3.29,6.56,-10.26,-0.77,en_exact,scheme_en + fund_en,2026-04-30,April 2026,14.4454,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
247,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,Hong Kong Equity Fund,香港股票基金,,2000-12-01,HSBC-FT-HKEFD,"7,291.17",6,1.52060,30.03,16.83,-16.18,-19.03,-15.94,en_exact,scheme_en + fund_en,2026-04-30,April 2026,37.1246,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
248,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,MPF Conservative Fund,強積金保守基金,,2000-12-01,HSBC-FT-CVFDDD,"7,167.56",1,0.97277,2.08,3.55,3.03,0.08,0.00,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.2489,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
250,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,BOND_RMB,Bond Fund - RMB Bond Fund,債券基金 - 人民幣債券基金,RMB Bond Fund,人民幣債券基金,,2016-05-16,HSBC-FT-RMBDFD,613.00,3,1.32258,6.39,1.00,1.42,-7.71,1.51,en_exact,scheme_en + fund_en,2026-04-30,April 2026,11.6694,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
249,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,RetireEasy Fund,退休易基金,,2021-11-01,HSBC-FT-REFDDD,332.07,4,1.30567,9.29,5.17,8.00,-18.92,,en_exact,scheme_en + fund_en,2026-04-30,April 2026,10.1964,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
251,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,MIX_41_60,Mixed Assets Fund - 41% to 60% Equity,混合資產基金 - 41% 至 60% 股票,Stable Growth Fund,平穩增長基金,,2000-12-01,HSBC-FT-STGWFD,"4,146.59",4,1.52523,13.28,4.32,4.26,-19.07,-1.25,en_exact,scheme_en + fund_en,2026-04-30,April 2026,28.3248,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
252,HSBC,HSBC,滙豐,FT,Fidelity Retirement Master Trust,富達退休集成信託,BOND_GLOB,Bond Fund - Global Bond Fund,債券基金 - 環球債券基金,World Bond Fund,國際債券基金,,2003-07-08,HSBC-FT-WDBDFD,"1,416.49",4,1.50430,4.49,-3.65,4.30,-18.21,-5.34,en_exact,scheme_en + fund_en,2026-04-30,April 2026,13.1729,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
208,HSBC,HSBC,滙豐,ST,HSBC Mandatory Provident Fund - SuperTrust Plus,滙豐強積金智選計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Age 65 Plus Fund,65歲後基金,,2009-10-08,HSBC-ST-A6PFD,"10,228.93",4,0.77708,6.28,2.56,7.15,-13.21,1.39,en_exact,scheme_en + fund_en,2026-04-30,April 2026,14.2139,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
202,HSBC,HSBC,滙豐,ST,HSBC Mandatory Provident Fund - SuperTrust Plus,滙豐強積金智選計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Age 65 Plus Fund (with de-risking nature),65歲後基金,,2009-10-08,HSBC-ST-A6PFD,"10,228.93",4,0.77708,6.28,2.56,7.15,-13.21,1.39,en_exact,scheme_en + fund_en,2026-04-30,April 2026,14.2139,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
